club_id,status,name,relative_url,is_special
65118,ok,AS Otôho,/as-otoho/startseite/verein/65118,False
653,ok,OFI Crete,/ofi-crete/startseite/verein/653,False
65318,ok,Puget Sound Gunners FC,/puget-sound-gunners-fc/startseite/verein/65318,False
65331,ok,SC Hérouville,/sc-herouville/startseite/verein/65331,False
65339,ok,Western City Rangers FC,/western-city-rangers-fc/startseite/verein/65339,False
6536,ok,CD Palestino,/cd-palestino/startseite/verein/6536,False
6541,ok,SK Slavia Prague B,/sk-slavia-prague-b/startseite/verein/6541,False
65434,ok,Soltilo Angkor (- 2023),/soltilo-angkor-2023/startseite/verein/65434,False
65591,ok,Taizhou Yuanda (2017-2021),/taizhou-yuanda-2017-2021/startseite/verein/65591,False
6560,ok,Zaglebie Sosnowiec,/zaglebie-sosnowiec/startseite/verein/6560,False
65653,ok,1.FC-TSG Königstein,/1-fc-tsg-koenigstein/startseite/verein/65653,False
65663,ok,FK Vrčin,/fk-vrcin/startseite/verein/65663,False
65669,ok,Fosa Juniors FC,/fosa-juniors-fc/startseite/verein/65669,False
65670,ok,DKS Dobre Miasto,/dks-dobre-miasto/startseite/verein/65670,False
65680,ok,Visakha FC,/visakha-fc/startseite/verein/65680,False
65681,ok,Naples United FC,/naples-united-fc/startseite/verein/65681,False
6571,ok,CD Águila,/cd-aguila/startseite/verein/6571,False
65711,ok,Club San Ignacio,/club-san-ignacio/startseite/verein/65711,False
6572,ok,Montpellier HSC B,/montpellier-hsc-b/startseite/verein/6572,False
65748,ok,Náutico FC Caracaraí,/nautico-fc-caracarai/startseite/verein/65748,False
65749,ok,Vaughan Azzurri,/vaughan-azzurri/startseite/verein/65749,False
65768,ok,FC Aksu (-2025),/fc-aksu-2025/startseite/verein/65768,False
65791,ok,Chengdu Rongcheng,/chengdu-rongcheng/startseite/verein/65791,False
65793,ok,Bashundhara Kings,/bashundhara-kings/startseite/verein/65793,False
65795,ok,Rahmatganj MFS,/rahmatganj-mfs/startseite/verein/65795,False
65797,ok,Tobacco Road FC,/tobacco-road-fc/startseite/verein/65797,False
6593,ok,Universitario de Deportes,/universitario-de-deportes/startseite/verein/6593,False
65942,ok,FC Vizela Youth 17,/fc-vizela-youth-17/startseite/verein/65942,False
65943,ok,FC Vizela Youth 15,/fc-vizela-youth-15/startseite/verein/65943,False
65957,ok,Zorkiy Krasnogorsk U19,/zorkiy-krasnogorsk-u19/startseite/verein/65957,False
65983,ok,FK Sremčica Belgrad,/fk-sremcica-belgrad/startseite/verein/65983,False
660,ok,Shakhtar Donetsk,/shakhtar-donetsk/startseite/verein/660,False
66005,ok,Lautaro de Buin,/lautaro-de-buin/startseite/verein/66005,False
66018,ok,Minneapolis City SC,/minneapolis-city-sc/startseite/verein/66018,False
6603,ok,Wydad Casablanca,/wydad-casablanca/startseite/verein/6603,False
66032,ok,Incheon National University,/incheon-national-university/startseite/verein/66032,False
66054,ok,Little Rock Rangers,/little-rock-rangers/startseite/verein/66054,False
66074,ok,Lakeland Tropics,/lakeland-tropics/startseite/verein/66074,False
66082,ok,Solli Plyus Kharkiv,/solli-plyus-kharkiv/startseite/verein/66082,False
6609,ok,UD Lanzarote,/ud-lanzarote/startseite/verein/6609,False
66108,ok,DYuSSh-15 Kyiv,/dyussh-15-kyiv/startseite/verein/66108,False
6611,ok,AKA Austria Wien U18,/aka-austria-wien-u18/startseite/verein/6611,False
66181,ok,Dogan Türk Birligi SK,/dogan-tuerk-birligi-sk/startseite/verein/66181,False
6620,ok,CSK Pivara Celarevo,/csk-pivara-celarevo/startseite/verein/6620,False
66201,ok,Virtus Binasco,/virtus-binasco/startseite/verein/66201,False
6621,ok,FK Cukaricki,/fk-cukaricki/startseite/verein/6621,False
6622,ok,FK Mladost Lucani,/fk-mladost-lucani/startseite/verein/6622,False
66242,ok,Master FC,/master-fc/startseite/verein/66242,False
6626,ok,Panathinaikos U19,/panathinaikos-u19/startseite/verein/6626,False
6628,ok,Legia Warsaw II,/legia-warsaw-ii/startseite/verein/6628,False
663,ok,Dinamo Tbilisi,/dinamo-tbilisi/startseite/verein/663,False
6630,ok,Sanliurfaspor,/sanliurfaspor/startseite/verein/6630,False
6631,ok,FC Tokyo,/fc-tokyo/startseite/verein/6631,False
6632,ok,Kashiwa Reysol,/kashiwa-reysol/startseite/verein/6632,False
66325,ok,Pegia 2014 (-2025),/pegia-2014-2025/startseite/verein/66325,False
66356,ok,Sacramento Republic FC Academy,/sacramento-republic-fc-academy/startseite/verein/66356,False
6638,ok,CF Badalona,/cf-badalona/startseite/verein/6638,False
66413,ok,FC Bedfont Sports,/fc-bedfont-sports/startseite/verein/66413,False
66414,ok,Asheville City SC,/asheville-city-sc/startseite/verein/66414,False
66420,ok,PDX FC,/pdx-fc/startseite/verein/66420,False
6643,ok,Real Salt Lake City,/real-salt-lake-city/startseite/verein/6643,False
66465,ok,CP San Cristóbal,/cp-san-cristobal/startseite/verein/66465,False
66477,ok,Brasseries du Cameroun,/brasseries-du-cameroun/startseite/verein/66477,False
66499,ok,Slovan Levice Youth,/slovan-levice-youth/startseite/verein/66499,False
66502,ok,Jupie Banska Bystrica Youth,/jupie-banska-bystrica-youth/startseite/verein/66502,False
66529,ok,RSC Anderlecht U18,/rsc-anderlecht-u18/startseite/verein/66529,False
66532,ok,KAA Gent U18,/kaa-gent-u18/startseite/verein/66532,False
666,ok,Real Jaén CF,/real-jaen-cf/startseite/verein/666,False
6665,ok,CD Basconia,/cd-basconia/startseite/verein/6665,False
66651,ok,Royal Excelsior Virton U18,/royal-excelsior-virton-u18/startseite/verein/66651,False
667,ok,RC Strasbourg Alsace,/rc-strasbourg-alsace/startseite/verein/667,False
6672,ok,Salyut Belgorod,/salyut-belgorod/startseite/verein/6672,False
6676,ok,Asteras Aktor,/asteras-aktor/startseite/verein/6676,False
6678,ok,Thrasyvoulos Fylis,/thrasyvoulos-fylis/startseite/verein/6678,False
668,ok,Sportfreunde Lotte,/sportfreunde-lotte/startseite/verein/668,False
66814,ok,Bragantino Clube do Pará,/bragantino-clube-do-para/startseite/verein/66814,False
66822,ok,FK Partizan Belgrade U17,/fk-partizan-belgrade-u17/startseite/verein/66822,False
6685,ok,CD Utrera,/cd-utrera/startseite/verein/6685,False
6688,ok,Bilbao Athletic,/bilbao-athletic/startseite/verein/6688,False
669,ok,FK Partizan Belgrade,/fk-partizan-belgrade/startseite/verein/669,False
66954,ok,FC Hermannstadt U19,/fc-hermannstadt-u19/startseite/verein/66954,False
6697,ok,Preston North End U19,/preston-north-end-u19/startseite/verein/6697,False
6699,ok,Exeter City,/exeter-city/startseite/verein/6699,False
66993,ok,ASD San Luca,/asd-san-luca/startseite/verein/66993,False
670,ok,Toronto Lynx (- 2017),/toronto-lynx-2017/startseite/verein/670,False
67000,ok,Cavalry FC,/cavalry-fc/startseite/verein/67000,False
67001,ok,HFX Wanderers FC,/hfx-wanderers-fc/startseite/verein/67001,False
67002,ok,Inter Toronto FC,/inter-toronto-fc/startseite/verein/67002,False
67074,ok,TS Galaxy FC,/ts-galaxy-fc/startseite/verein/67074,False
6709,ok,CF Atlante,/cf-atlante/startseite/verein/6709,False
67123,ok,Bankhai United,/bankhai-united/startseite/verein/67123,False
67165,ok,Asia Euro United,/asia-euro-united/startseite/verein/67165,False
67176,ok,Real Kashmir FC,/real-kashmir-fc/startseite/verein/67176,False
672,ok,JEF United Chiba,/jef-united-chiba/startseite/verein/672,False
67212,ok,CF Intercity,/cf-intercity/startseite/verein/67212,False
67215,ok,Valour FC,/valour-fc/startseite/verein/67215,False
6724,ok,Songkhla United (2009-2017),/songkhla-united-2009-2017/startseite/verein/6724,False
6726,ok,Police Tero FC,/police-tero-fc/startseite/verein/6726,False
67265,ok,FK Partizan Belgrade U15,/fk-partizan-belgrade-u15/startseite/verein/67265,False
67282,ok,Motherwell FC U18,/motherwell-fc-u18/startseite/verein/67282,False
6731,ok,Tampines Rovers,/tampines-rovers/startseite/verein/6731,False
6732,ok,Saraburi FC (2000-2015),/saraburi-fc-2000-2015/startseite/verein/6732,False
67364,ok,Berço SC,/berco-sc/startseite/verein/67364,False
67375,ok,El Paso Locomotive FC,/el-paso-locomotive-fc/startseite/verein/67375,False
67496,ok,FK Brodarac Belgrad U19,/fk-brodarac-belgrad-u19/startseite/verein/67496,False
675,ok,Slavia Sofia,/slavia-sofia/startseite/verein/675,False
67509,ok,Torrent CF,/torrent-cf/startseite/verein/67509,False
67573,ok,FC Norden Youth,/fc-norden-youth/startseite/verein/67573,False
6758,ok,Hoang Anh Gia Lai FC,/hoang-anh-gia-lai-fc/startseite/verein/6758,False
6759,ok,Singha Chiangrai United,/singha-chiangrai-united/startseite/verein/6759,False
6761,ok,Navy FC,/navy-fc/startseite/verein/6761,False
67628,ok,FC Sevan,/fc-sevan/startseite/verein/67628,False
6763,ok,Football Club Mantois,/football-club-mantois/startseite/verein/6763,False
6764,ok,Beroe ,/beroe/startseite/verein/6764,False
6767,ok,Real Madrid Castilla,/real-madrid-castilla/startseite/verein/6767,False
677,ok,Ipswich Town,/ipswich-town/startseite/verein/677,False
6772,ok,USM Alger,/usm-alger/startseite/verein/6772,False
67731,ok,Portimonense SAD U23,/portimonense-sad-u23/startseite/verein/67731,False
678,ok,Aarhus GF,/aarhus-gf/startseite/verein/678,False
67821,ok,Meikai University,/meikai-university/startseite/verein/67821,False
67837,ok,CS Marítimo U23,/cs-maritimo-u23/startseite/verein/67837,False
679,ok,Club Athletico Paranaense,/club-athletico-paranaense/startseite/verein/679,False
67909,ok,Sporting CP U23,/sporting-cp-u23/startseite/verein/67909,False
67913,ok,Al-Ain SFC,/al-ain-sfc/startseite/verein/67913,False
67927,ok,Al-Washm,/al-washm/startseite/verein/67927,False
67969,ok,B SAD U23 (-2022),/b-sad-u23-2022/startseite/verein/67969,False
67984,ok,Hartford Athletic,/hartford-athletic/startseite/verein/67984,False
6800,ok,Cobán Imperial,/coban-imperial/startseite/verein/6800,False
68028,ok,Al-Jabalain FC,/al-jabalain-fc/startseite/verein/68028,False
68029,ok,Forge FC,/forge-fc/startseite/verein/68029,False
68031,ok,Loudoun United FC,/loudoun-united-fc/startseite/verein/68031,False
68033,ok,FC Lubumbashi Sport,/fc-lubumbashi-sport/startseite/verein/68033,False
68037,ok,Khimik-August Vurnary (-2024),/khimik-august-vurnary-2024/startseite/verein/68037,False
6804,ok,NK Travnik,/nk-travnik/startseite/verein/6804,False
68062,ok,UD Tamaraceite,/ud-tamaraceite/startseite/verein/68062,False
6807,ok,FK Slavija Sarajevo,/fk-slavija-sarajevo/startseite/verein/6807,False
68077,ok,SC Braga U23,/sc-braga-u23/startseite/verein/68077,False
6808,ok,HSK Zrinjski Mostar,/hsk-zrinjski-mostar/startseite/verein/6808,False
681,ok,Real Sociedad,/real-sociedad/startseite/verein/681,False
68110,ok,Rio Ave FC U23,/rio-ave-fc-u23/startseite/verein/68110,False
68128,ok,Samuel Eto'o Academy,/samuel-eto-o-academy/startseite/verein/68128,False
68188,ok,Vitória de Guimarães SC U23 (- 2022),/vitoria-de-guimaraes-sc-u23-2022/startseite/verein/68188,False
68212,ok,Beerschot AC Youth,/beerschot-ac-youth/startseite/verein/68212,False
68221,ok,Pacific FC,/pacific-fc/startseite/verein/68221,False
68267,ok,CD Cova da Piedade Sub-17,/cd-cova-da-piedade-sub-17/startseite/verein/68267,False
68268,ok,CD Cova da Piedade Sub-15,/cd-cova-da-piedade-sub-15/startseite/verein/68268,False
68269,ok,CD Cova da Piedade Formação,/cd-cova-da-piedade-formacao/startseite/verein/68269,False
68289,ok,DSO Krasnoe Znamya Noginsk,/dso-krasnoe-znamya-noginsk/startseite/verein/68289,False
683,ok,Olympiacos Piraeus,/olympiacos-piraeus/startseite/verein/683,False
68316,ok,SV Dinamo Helfort 15 Youth,/sv-dinamo-helfort-15-youth/startseite/verein/68316,False
68324,ok,Havadar SC,/havadar-sc/startseite/verein/68324,False
68370,ok,Jaguares de Córdoba U20,/jaguares-de-cordoba-u20/startseite/verein/68370,False
68403,ok,Estoril Praia U23,/estoril-praia-u23/startseite/verein/68403,False
68441,ok,PO Neas Kallikratias,/po-neas-kallikratias/startseite/verein/68441,False
68461,ok,Polonia Nysa,/polonia-nysa/startseite/verein/68461,False
68471,ok,Boldklubben af 1893 Youth,/boldklubben-af-1893-youth/startseite/verein/68471,False
68486,ok,KTS Weszlo Warszawa,/kts-weszlo-warszawa/startseite/verein/68486,False
68495,ok,Austin Bold FC,/austin-bold-fc/startseite/verein/68495,False
68534,ok,Havadar SC U21,/havadar-sc-u21/startseite/verein/68534,False
68575,ok,CD Atlético Paso,/cd-atletico-paso/startseite/verein/68575,False
68576,ok,Lionsbridge FC,/lionsbridge-fc/startseite/verein/68576,False
68608,ok,CF Os Belenenses,/cf-os-belenenses/startseite/verein/68608,False
68681,ok,Assalam Sport Club,/assalam-sport-club/startseite/verein/68681,False
6869,ok,Holstein Kiel U19,/holstein-kiel-u19/startseite/verein/6869,False
687,ok,Molde FK,/molde-fk/startseite/verein/687,False
68748,ok,Al-Bukiryah FC,/al-bukiryah-fc/startseite/verein/68748,False
68770,ok,Modern Sport Club,/modern-sport-club/startseite/verein/68770,False
6878,ok,Bolívar La Paz,/bolivar-la-paz/startseite/verein/6878,False
68780,ok,SL Benfica U23,/sl-benfica-u23/startseite/verein/68780,False
68797,ok,Vitória de Setúbal FC U23,/vitoria-de-setubal-fc-u23/startseite/verein/68797,False
6880,ok,Tacuary Football Club,/tacuary-football-club/startseite/verein/6880,False
68824,ok,CD Cova da Piedade U23,/cd-cova-da-piedade-u23/startseite/verein/68824,False
68856,ok,CD Real de Minas (- 2021),/cd-real-de-minas-2021/startseite/verein/68856,False
6890,ok,Basaksehir FK,/basaksehir-fk/startseite/verein/6890,False
6894,ok,Kayseri Erciyesspor (1966-2018),/kayseri-erciyesspor-1966-2018/startseite/verein/6894,False
68946,ok,Arman Gohar Sirjan,/arman-gohar-sirjan/startseite/verein/68946,False
6896,ok,SC Lusitânia dos Açores,/sc-lusitania-dos-acores/startseite/verein/6896,False
68979,ok,FK Teleoptik Zemun U17,/fk-teleoptik-zemun-u17/startseite/verein/68979,False
68987,ok,AS Menora Strasbourg,/as-menora-strasbourg/startseite/verein/68987,False
69,ok,SSV Ulm 1846,/ssv-ulm-1846/startseite/verein/69,False
69006,ok,Atzeneta UE,/atzeneta-ue/startseite/verein/69006,False
69044,ok,Oakland Roots SC,/oakland-roots-sc/startseite/verein/69044,False
69055,ok,Greenville Triumph SC,/greenville-triumph-sc/startseite/verein/69055,False
6907,ok,Lobi Stars FC,/lobi-stars-fc/startseite/verein/6907,False
69084,ok,Entente Feignies Aulnoye FC,/entente-feignies-aulnoye-fc/startseite/verein/69084,False
69088,ok,Bröndby IF II,/broendby-if-ii/startseite/verein/69088,False
691,ok,Nchanga Rangers FC,/nchanga-rangers-fc/startseite/verein/691,False
6910,ok,O Elvas CAD,/o-elvas-cad/startseite/verein/6910,False
6912,ok,FC Vizela,/fc-vizela/startseite/verein/6912,False
6915,ok,Bolton Wanderers U18,/bolton-wanderers-u18/startseite/verein/6915,False
69157,ok,FC Nantes U17,/fc-nantes-u17/startseite/verein/69157,False
69159,ok,AS Nancy-Lorraine U17,/as-nancy-lorraine-u17/startseite/verein/69159,False
69162,ok,AS Wati,/as-wati/startseite/verein/69162,False
69163,ok,HBO Shinagawa,/hbo-shinagawa/startseite/verein/69163,False
69166,ok,Memphis 901 FC (- 2024),/memphis-901-fc-2024/startseite/verein/69166,False
69169,ok,CD Tarancón,/cd-tarancon/startseite/verein/69169,False
6918,ok,Chelsea FC U18,/chelsea-fc-u18/startseite/verein/6918,False
6919,ok,FC Bassin d'Arcachon,/fc-bassin-d-arcachon/startseite/verein/6919,False
6920,ok,Everton FC U18,/everton-fc-u18/startseite/verein/6920,False
6922,ok,Liverpool FC U18,/liverpool-fc-u18/startseite/verein/6922,False
69261,ok,Inter Miami CF,/inter-miami-cf/startseite/verein/69261,False
6928,ok,Tottenham Hotspur U18,/tottenham-hotspur-u18/startseite/verein/6928,False
6938,ok,Birmingham City U18,/birmingham-city-u18/startseite/verein/6938,False
69398,ok,Chattanooga Red Wolves SC,/chattanooga-red-wolves-sc/startseite/verein/69398,False
69419,ok,Thonburi United,/thonburi-united/startseite/verein/69419,False
6942,ok,Fulham FC U18,/fulham-fc-u18/startseite/verein/6942,False
6943,ok,Newcastle United U18,/newcastle-united-u18/startseite/verein/6943,False
6945,ok,Crystal Palace U21,/crystal-palace-u21/startseite/verein/6945,False
69461,ok,Phar Rangers FC,/phar-rangers-fc/startseite/verein/69461,False
69471,ok,Al-Salt SC,/al-salt-sc/startseite/verein/69471,False
69486,ok,Yeni Mersin Idmanyurdu,/yeni-mersin-idmanyurdu/startseite/verein/69486,False
6949,ok,Blackburn Rovers U18,/blackburn-rovers-u18/startseite/verein/6949,False
6950,ok,Crystal Palace U18,/crystal-palace-u18/startseite/verein/6950,False
6951,ok,West Bromwich Albion U18,/west-bromwich-albion-u18/startseite/verein/6951,False
69526,ok,Anduud City,/anduud-city/startseite/verein/69526,False
6954,ok,Central Coast Mariners,/central-coast-mariners/startseite/verein/6954,False
69568,ok,Oklahoma Wesleyan University FC,/oklahoma-wesleyan-university-fc/startseite/verein/69568,False
69570,ok,Olympique Lyon Youth,/olympique-lyon-youth/startseite/verein/69570,False
69699,ok,Bouaké FC,/bouake-fc/startseite/verein/69699,False
697,ok,FC Slovan Liberec,/fc-slovan-liberec/startseite/verein/697,False
69737,ok,Makedonija Gjorce Petrov Youth,/makedonija-gjorce-petrov-youth/startseite/verein/69737,False
69748,ok,Forward Madison FC,/forward-madison-fc/startseite/verein/69748,False
69752,ok,FC Hegelmann,/fc-hegelmann/startseite/verein/69752,False
698,ok,Bristol City,/bristol-city/startseite/verein/698,False
6981,ok,South Melbourne FC,/south-melbourne-fc/startseite/verein/6981,False
6983,ok,KF Elbasani (- 2022),/kf-elbasani-2022/startseite/verein/6983,False
6984,ok,Once Caldas,/once-caldas/startseite/verein/6984,False
6985,ok,Club Deportivo Oriente Petrolero,/club-deportivo-oriente-petrolero/startseite/verein/6985,False
6986,ok,CD Pinhalnovense,/cd-pinhalnovense/startseite/verein/6986,False
6987,ok,CD Fátima,/cd-fatima/startseite/verein/6987,False
6989,ok,RFC Sérésien (-2014),/rfc-seresien-2014/startseite/verein/6989,False
69898,ok,Lokomotiv-Pamir Dushanbe U19,/lokomotiv-pamir-dushanbe-u19/startseite/verein/69898,False
699,ok,Helsingborgs IF,/helsingborgs-if/startseite/verein/699,False
69913,ok,GRC Groningen Youth,/grc-groningen-youth/startseite/verein/69913,False
6992,ok,Chornomorets Odesa,/chornomorets-odesa/startseite/verein/6992,False
6993,ok,FC Mariupol,/fc-mariupol/startseite/verein/6993,False
6994,ok,Metalurg Zaporizhya (-2016),/metalurg-zaporizhya-2016/startseite/verein/6994,False
69957,ok,AGOVV Apeldoorn Youth,/agovv-apeldoorn-youth/startseite/verein/69957,False
6996,ok,Goverla Uzhgorod (- 2016),/goverla-uzhgorod-2016/startseite/verein/6996,False
7000,ok,Hapoel Nof HaGalil,/hapoel-nof-hagalil/startseite/verein/7000,False
7001,ok,SK Rapid Wien II,/sk-rapid-wien-ii/startseite/verein/7001,False
7003,ok,Malchower SV 90,/malchower-sv-90/startseite/verein/7003,False
70052,ok,FK Trayal Kruševac U19,/fk-trayal-krusevac-u19/startseite/verein/70052,False
70056,ok,New Mexico United,/new-mexico-united/startseite/verein/70056,False
7006,ok,Melbourne Victory,/melbourne-victory/startseite/verein/7006,False
7008,ok,AC Oulu,/ac-oulu/startseite/verein/7008,False
7009,ok,GAIS,/gais/startseite/verein/7009,False
7013,ok,Johor Darul Ta'zim II,/johor-darul-ta-zim-ii/startseite/verein/7013,False
70178,ok,Maccabi Bnei Reineh,/maccabi-bnei-reineh/startseite/verein/70178,False
7021,ok,Einheit Wernigerode,/einheit-wernigerode/startseite/verein/7021,False
7023,ok,SC Borea Dresden II,/sc-borea-dresden-ii/startseite/verein/7023,False
7024,ok,Germania Halberstadt II,/germania-halberstadt-ii/startseite/verein/7024,False
70272,ok,TNT FC,/tnt-fc/startseite/verein/70272,False
70295,ok,FC Barcelona Youth,/fc-barcelona-youth/startseite/verein/70295,False
70296,ok,Cádiz CF Youth,/cadiz-cf-youth/startseite/verein/70296,False
703,ok,Nottingham Forest,/nottingham-forest/startseite/verein/703,False
70300,ok,AD Alcorcón U19,/ad-alcorcon-u19/startseite/verein/70300,False
70307,ok,F91 Düdelingen U17,/f91-duedelingen-u17/startseite/verein/70307,False
70320,ok,Atlético Madrid Youth,/atletico-madrid-youth/startseite/verein/70320,False
70323,ok,CF Platges de Calvià,/cf-platges-de-calvia/startseite/verein/70323,False
70365,ok,TRAU FC,/trau-fc/startseite/verein/70365,False
70373,ok,UE Cornellà U19,/ue-cornella-u19/startseite/verein/70373,False
70374,ok,AD Penya Arrabal U19,/ad-penya-arrabal-u19/startseite/verein/70374,False
70375,ok,AD Penya Arrabal Youth,/ad-penya-arrabal-youth/startseite/verein/70375,False
70377,ok,CD San Francisco U19,/cd-san-francisco-u19/startseite/verein/70377,False
70384,ok,CD TSK Roces U19,/cd-tsk-roces-u19/startseite/verein/70384,False
7039,ok,Cobh Ramblers FC,/cobh-ramblers-fc/startseite/verein/7039,False
70397,ok,Valencia CF U18,/valencia-cf-u18/startseite/verein/70397,False
704,ok,Calcio Foggia 1920,/calcio-foggia-1920/startseite/verein/704,False
7042,ok,US Boulogne,/us-boulogne/startseite/verein/7042,False
70466,ok,Leones FC,/leones-fc/startseite/verein/70466,False
70473,ok,CD Roda U19,/cd-roda-u19/startseite/verein/70473,False
70501,ok,RES Harre-Manhay,/res-harre-manhay/startseite/verein/70501,False
70517,ok,Motor Zaporizhya,/motor-zaporizhya/startseite/verein/70517,False
7052,ok,CF Villanovense,/cf-villanovense/startseite/verein/7052,False
7056,ok,CD Mafra,/cd-mafra/startseite/verein/7056,False
70596,ok,PSIM Yogyakarta,/psim-yogyakarta/startseite/verein/70596,False
70651,ok,Dandong Tengyue,/dandong-tengyue/startseite/verein/70651,False
70657,ok,Wuhan Three Towns,/wuhan-three-towns/startseite/verein/70657,False
70662,ok,Qingdao West Coast,/qingdao-west-coast/startseite/verein/70662,False
7067,ok,Billericay Town,/billericay-town/startseite/verein/7067,False
70672,ok,Patacona CF,/patacona-cf/startseite/verein/70672,False
70673,ok,Orlando City Academy,/orlando-city-academy/startseite/verein/70673,False
70716,ok,Catholic Kwandong University,/catholic-kwandong-university/startseite/verein/70716,False
70724,ok,Bupyeong High School,/bupyeong-high-school/startseite/verein/70724,False
7073,ok,Yverdon Sport FC Youth,/yverdon-sport-fc-youth/startseite/verein/7073,False
70730,ok,Honam University,/honam-university/startseite/verein/70730,False
7074,ok,Politehnica Timisoara (- 2012),/politehnica-timisoara-2012/startseite/verein/7074,False
7077,ok,FC Cartagena,/fc-cartagena/startseite/verein/7077,False
7078,ok,Real Valladolid Promesas,/real-valladolid-promesas/startseite/verein/7078,False
708,ok,Újpest FC,/ujpest-fc/startseite/verein/708,False
70835,ok,Al-Sahel Club,/al-sahel-club/startseite/verein/70835,False
7086,ok,CD Portosantense,/cd-portosantense/startseite/verein/7086,False
7087,ok,MFK Ruzomberok,/mfk-ruzomberok/startseite/verein/7087,False
7088,ok,Fethiyespor,/fethiyespor/startseite/verein/7088,False
70884,ok,Kalteng Putra FC,/kalteng-putra-fc/startseite/verein/70884,False
709,ok,Kispest–Honvéd FC,/kispest-honved-fc/startseite/verein/709,False
7090,ok,Kapaz PFK,/kapaz-pfk/startseite/verein/7090,False
70917,ok,North Carolina Fusion Youth,/north-carolina-fusion-youth/startseite/verein/70917,False
70929,ok,Mississauga MetroStars (indoor),/mississauga-metrostars-indoor/startseite/verein/70929,False
7097,ok,CA Unión (Santa Fe),/ca-union-santa-fe/startseite/verein/7097,False
7098,ok,Club Nacional Asunción,/club-nacional-asuncion/startseite/verein/7098,False
70992,ok,Cergy Pontoise FC,/cergy-pontoise-fc/startseite/verein/70992,False
710,ok,NK Celje,/nk-celje/startseite/verein/710,False
71006,ok,Al-Anwar Al-Abyar SC,/al-anwar-al-abyar-sc/startseite/verein/71006,False
71021,ok,North Texas SC,/north-texas-sc/startseite/verein/71021,False
71063,ok,Oppsal IF Fotball II,/oppsal-if-fotball-ii/startseite/verein/71063,False
71084,ok,Western United FC,/western-united-fc/startseite/verein/71084,False
71085,ok,Macarthur FC,/macarthur-fc/startseite/verein/71085,False
711,ok,Siarka Tarnobrzeg,/siarka-tarnobrzeg/startseite/verein/711,False
7112,ok,Rangers FC U20,/rangers-fc-u20/startseite/verein/7112,False
7118,ok,SC Vila Real,/sc-vila-real/startseite/verein/7118,False
71180,ok,Guangxi Pingguo,/guangxi-pingguo/startseite/verein/71180,False
7119,ok,UD Vilafranquense,/ud-vilafranquense/startseite/verein/7119,False
712,ok,Etar Veliko Tarnovo,/etar-veliko-tarnovo/startseite/verein/712,False
7123,ok,Maidenhead United,/maidenhead-united/startseite/verein/7123,False
7124,ok,Quevilly - Rouen Métropole,/quevilly-rouen-metropole/startseite/verein/7124,False
71282,ok,FK Atmosfera Mazeikiai,/fk-atmosfera-mazeikiai/startseite/verein/71282,False
7129,ok,Mqabba FC,/mqabba-fc/startseite/verein/7129,False
713,ok,BATE Borisov,/bate-borisov/startseite/verein/713,False
7130,ok,JK Trans Narva,/jk-trans-narva/startseite/verein/7130,False
7133,ok,FC Slovan Liberec B,/fc-slovan-liberec-b/startseite/verein/7133,False
7136,ok,Envigado FC,/envigado-fc/startseite/verein/7136,False
714,ok,RCD Espanyol Barcelona,/rcd-espanyol-barcelona/startseite/verein/714,False
7142,ok,Nejmeh SC,/nejmeh-sc/startseite/verein/7142,False
715,ok,Bohemians Prague 1905,/bohemians-prague-1905/startseite/verein/715,False
7153,ok,Zawisza Bydgoszcz,/zawisza-bydgoszcz/startseite/verein/7153,False
7154,ok,Radomiak Radom,/radomiak-radom/startseite/verein/7154,False
7158,ok,Hilalspor Berlin,/hilalspor-berlin/startseite/verein/7158,False
71599,ok,Red Star Belgrade U15,/red-star-belgrade-u15/startseite/verein/71599,False
7160,ok,Eyüpspor,/eyuepspor/startseite/verein/7160,False
71631,ok,Galitos FC U19,/galitos-fc-u19/startseite/verein/71631,False
71632,ok,CD Pinhalnovense U19,/cd-pinhalnovense-u19/startseite/verein/71632,False
71646,ok,Kairat-Zhas,/kairat-zhas/startseite/verein/71646,False
71649,ok,Lokomotiv Kropotkin,/lokomotiv-kropotkin/startseite/verein/71649,False
71665,ok,Al-Okhdood Club,/al-okhdood-club/startseite/verein/71665,False
71671,ok,FK Vojvodina Novi Sad U17,/fk-vojvodina-novi-sad-u17/startseite/verein/71671,False
71672,ok,FK Vojvodina Novi Sad U15,/fk-vojvodina-novi-sad-u15/startseite/verein/71672,False
71678,ok,FK Spartak Subotica U17,/fk-spartak-subotica-u17/startseite/verein/71678,False
71683,ok,Graficar Belgrad U19,/graficar-belgrad-u19/startseite/verein/71683,False
71717,ok,Eslövs BK,/esloevs-bk/startseite/verein/71717,False
7178,ok,Criciúma EC,/criciuma-ec/startseite/verein/7178,False
7179,ok,CD Tondela,/cd-tondela/startseite/verein/7179,False
7185,ok,Panthrakikos,/panthrakikos/startseite/verein/7185,False
71857,ok,Wa Suntaa Sporting Club,/wa-suntaa-sporting-club/startseite/verein/71857,False
7186,ok,Pedrouços AC,/pedroucos-ac/startseite/verein/7186,False
71871,ok,Skyy Football Club,/skyy-football-club/startseite/verein/71871,False
71886,ok,FK Mladost GAT Novi Sad (-2025),/fk-mladost-gat-novi-sad-2025/startseite/verein/71886,False
7189,ok,FC Oliveira do Hospital,/fc-oliveira-do-hospital/startseite/verein/7189,False
